Path,File Name,Function Name,Cognitive Complexity
crackerjack/core/workflow_orchestrator.py,workflow_orchestrator.py,WorkflowPipeline::_verify_hook_fixes,2
crackerjack/core/workflow_orchestrator.py,workflow_orchestrator.py,WorkflowPipeline::_verify_test_fixes,2
crackerjack/core/workflow_orchestrator.py,workflow_orchestrator.py,WorkflowPipeline::run_complete_workflow,2
crackerjack/errors.py,errors.py,check_file_exists,2
crackerjack/errors.py,errors.py,handle_error,2
crackerjack/executors/async_hook_executor.py,async_hook_executor.py,AsyncHookExecutor::_handle_retries,2
crackerjack/executors/cached_hook_executor.py,cached_hook_executor.py,CachedHookExecutor::_get_relevant_files_for_strategy,2
crackerjack/executors/cached_hook_executor.py,cached_hook_executor.py,CachedHookExecutor::_is_cache_valid,2
crackerjack/executors/hook_executor.py,hook_executor.py,HookExecutor::_display_hook_result,2
crackerjack/executors/hook_executor.py,hook_executor.py,HookExecutor::_handle_retries,2
crackerjack/executors/hook_executor.py,hook_executor.py,HookExecutor::execute_single_hook,2
crackerjack/executors/hook_lock_manager.py,hook_lock_manager.py,HookLockManager::_acquire_existing_hook_lock,2
crackerjack/executors/hook_lock_manager.py,hook_lock_manager.py,HookLockManager::_track_lock_usage,2
crackerjack/executors/hook_lock_manager.py,hook_lock_manager.py,HookLockManager::configure_from_options,2
crackerjack/executors/hook_lock_manager.py,hook_lock_manager.py,HookLockManager::is_hook_currently_locked,2
crackerjack/executors/hook_lock_manager.py,hook_lock_manager.py,HookLockManager::remove_hook_from_lock_list,2
crackerjack/executors/individual_hook_executor.py,individual_hook_executor.py,IndividualHookExecutor::_maybe_callback_progress,2
crackerjack/executors/individual_hook_executor.py,individual_hook_executor.py,IndividualHookExecutor::_maybe_print_line,2
crackerjack/executors/individual_hook_executor.py,individual_hook_executor.py,IndividualHookExecutor::_update_hook_progress_status,2
crackerjack/intelligence/adaptive_learning.py,adaptive_learning.py,AdaptiveLearningSystem::_calculate_metrics_score,2
crackerjack/intelligence/agent_orchestrator.py,agent_orchestrator.py,AgentOrchestrator::_execute_crackerjack_agent,2
crackerjack/intelligence/agent_orchestrator.py,agent_orchestrator.py,AgentOrchestrator::_execute_sequential,2
crackerjack/intelligence/agent_orchestrator.py,agent_orchestrator.py,AgentOrchestrator::_execute_system_agent,2
crackerjack/intelligence/agent_orchestrator.py,agent_orchestrator.py,AgentOrchestrator::_generate_recommendations,2
crackerjack/intelligence/agent_registry.py,agent_registry.py,AgentRegistry::get_agent_stats,2
crackerjack/intelligence/agent_registry.py,agent_registry.py,get_agent_registry,2
crackerjack/intelligence/agent_selector.py,agent_selector.py,AgentSelector::_analyze_context,2
crackerjack/intelligence/agent_selector.py,agent_selector.py,AgentSelector::_assess_complexity,2
crackerjack/intelligence/agent_selector.py,agent_selector.py,AgentSelector::_generate_score_reasoning,2
crackerjack/intelligence/integration.py,integration.py,IntelligentAgentSystem::handle_crackerjack_issue,2
crackerjack/interactive.py,interactive.py,InteractiveCLI::_should_run_task,2
crackerjack/interactive.py,interactive.py,InteractiveCLI::run_interactive_workflow,2
crackerjack/interactive.py,interactive.py,Task::duration,2
crackerjack/interactive.py,interactive.py,TaskDefinition::__post_init__,2
crackerjack/interactive.py,interactive.py,WorkflowBuilder::add_conditional_task,2
crackerjack/interactive.py,interactive.py,WorkflowManager::run_task,2
crackerjack/managers/publish_manager.py,publish_manager.py,PublishManagerImpl::_collect_auth_methods,2
crackerjack/managers/publish_manager.py,publish_manager.py,PublishManagerImpl::_display_package_url,2
crackerjack/managers/publish_manager.py,publish_manager.py,PublishManagerImpl::_run_command,2
crackerjack/managers/test_command_builder.py,test_command_builder.py,TestCommandBuilder::_add_benchmark_options,2
crackerjack/managers/test_executor.py,test_executor.py,TestExecutor::_handle_test_execution,2
crackerjack/managers/test_executor.py,test_executor.py,TestExecutor::_wait_for_process_completion,2
crackerjack/managers/test_manager.py,test_manager.py,TestManager::_process_coverage_ratchet,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestManagementImpl::_add_coverage_options,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestManagementImpl::_add_verbosity_options,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestManagementImpl::_execute_tests_with_appropriate_mode,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestManagementImpl::_mark_test_as_stuck,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestManagementImpl::_process_coverage_ratchet,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestManagementImpl::run_tests,2
crackerjack/managers/test_manager_backup.py,test_manager_backup.py,TestProgress::format_progress,2
crackerjack/managers/test_progress.py,test_progress.py,TestProgress::_format_collection_progress,2
crackerjack/mcp/cache.py,cache.py,ErrorCache::add_pattern,2
crackerjack/mcp/cache.py,cache.py,ErrorCache::cleanup_old_patterns,2
crackerjack/mcp/cache.py,cache.py,ErrorCache::get_fix_success_rate,2
crackerjack/mcp/cache.py,cache.py,ErrorPattern::__post_init__,2
crackerjack/mcp/context.py,context.py,BatchedStateSaver::schedule_save,2
crackerjack/mcp/context.py,context.py,MCPServerContext::_terminate_live_websocket_process,2
crackerjack/mcp/context.py,context.py,MCPServerContext::create_progress_file_path,2
crackerjack/mcp/context.py,context.py,MCPServerContext::safe_print,2
crackerjack/mcp/dashboard.py,dashboard.py,CrackerjackDashboard::_format_duration,2
crackerjack/mcp/dashboard.py,dashboard.py,CrackerjackDashboard::_update_system_metrics,2
crackerjack/mcp/dashboard.py,dashboard.py,CrackerjackDashboard::action_pause_logs,2
crackerjack/mcp/dashboard.py,dashboard.py,CrackerjackDashboard::update_dashboard,2
crackerjack/mcp/enhanced_progress_monitor.py,enhanced_progress_monitor.py,JobProgressPanel::_format_time,2
crackerjack/mcp/file_monitor.py,file_monitor.py,AsyncProgressMonitor::__init__,2
crackerjack/mcp/file_monitor.py,file_monitor.py,AsyncProgressMonitor::start,2
crackerjack/mcp/progress_components.py,progress_components.py,ErrorCollector::_check_debug_logs,2
crackerjack/mcp/progress_components.py,progress_components.py,ErrorCollector::collect_recent_errors,2
crackerjack/mcp/progress_components.py,progress_components.py,JobDataCollector::discover_jobs,2
crackerjack/mcp/progress_components.py,progress_components.py,ServiceManager::_start_service_watchdog,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,AgentStatusPanel::_update_coordinator_status,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,CrackerjackDashboard::_format_time_metric,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,CrackerjackDashboard::_handle_job_completion,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,CrackerjackDashboard::action_clear,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,CrackerjackDashboard::action_quit,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,JobPanel::_start_fade,2
crackerjack/mcp/progress_monitor.py,progress_monitor.py,main,2
crackerjack/mcp/rate_limiter.py,rate_limiter.py,RateLimiter::_remove_expired_entries,2
crackerjack/mcp/rate_limiter.py,rate_limiter.py,ResourceMonitor::release_job_slot,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_cleanup,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_determine_restart_reason,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_display_status,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_execute_service_restart,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_finalize_service_startup,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_format_error_message,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_get_service_status,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_handle_process_died,2
crackerjack/mcp/service_watchdog.py,service_watchdog.py,ServiceWatchdog::_restart_service,2
crackerjack/mcp/state.py,state.py,StateManager::_get_stage_result,2
crackerjack/mcp/state.py,state.py,StateManager::_save_state_sync,2
crackerjack/mcp/state.py,state.py,StateManager::complete_session,2
crackerjack/mcp/state.py,state.py,StateManager::get_auto_fixable_issues,2
crackerjack/mcp/state.py,state.py,StateManager::get_issues_by_priority,2
crackerjack/mcp/state.py,state.py,StateManager::get_issues_by_type,2
crackerjack/mcp/state.py,state.py,StateManager::list_checkpoints,2
crackerjack/mcp/task_manager.py,task_manager.py,AsyncTaskManager::list_active_tasks,2
crackerjack/mcp/task_manager.py,task_manager.py,AsyncTaskManager::stop,2
crackerjack/mcp/tools/error_analyzer.py,error_analyzer.py,_build_error_analysis,2
crackerjack/mcp/tools/execution_tools_backup.py,execution_tools_backup.py,_add_python_project_suggestions,2
crackerjack/mcp/tools/execution_tools_backup.py,execution_tools_backup.py,_get_cached_patterns,2
crackerjack/mcp/tools/monitoring_tools.py,monitoring_tools.py,_build_server_stats,2
crackerjack/mcp/tools/proactive_tools.py,proactive_tools.py,_create_pattern_suggestions,2
crackerjack/mcp/tools/proactive_tools.py,proactive_tools.py,_register_suggest_patterns_tool,2
crackerjack/mcp/tools/progress_tools.py,progress_tools.py,_notify_websocket,2
crackerjack/mcp/tools/utility_tools.py,utility_tools.py,_parse_clean_configuration,2
crackerjack/mcp/tools/utility_tools.py,utility_tools.py,_run_hooks_analysis,2
crackerjack/mcp/tools/workflow_executor.py,workflow_executor.py,_execute_crackerjack_sync,2
crackerjack/mcp/tools/workflow_executor.py,workflow_executor.py,_initialize_execution,2
crackerjack/mcp/websocket/jobs.py,jobs.py,JobManager::broadcast_to_job,2
crackerjack/mcp/websocket/jobs.py,jobs.py,JobManager::cleanup_old_jobs,2
crackerjack/mcp/websocket/jobs.py,jobs.py,JobManager::timeout_stuck_jobs,2
crackerjack/mcp/websocket/jobs.py,jobs.py,JobManager::validate_job_id,2
crackerjack/mcp/websocket/server.py,server.py,WebSocketServer::_graceful_shutdown,2
crackerjack/models/resource_protocols.py,resource_protocols.py,AbstractManagedResource::cleanup,2
crackerjack/models/resource_protocols.py,resource_protocols.py,AbstractManagedResource::initialize,2
crackerjack/monitoring/ai_agent_watchdog.py,ai_agent_watchdog.py,run_agent_monitoring_demo,2
crackerjack/orchestration/advanced_orchestrator.py,advanced_orchestrator.py,AdvancedWorkflowOrchestrator::__init__,2
crackerjack/orchestration/advanced_orchestrator.py,advanced_orchestrator.py,AdvancedWorkflowOrchestrator::_display_iteration_stats,2
crackerjack/orchestration/advanced_orchestrator.py,advanced_orchestrator.py,ProgressStreamer::_stream_update,2
crackerjack/orchestration/coverage_improvement.py,coverage_improvement.py,CoverageImprovementOrchestrator::get_coverage_improvement_recommendations,2
crackerjack/orchestration/execution_strategies.py,execution_strategies.py,ExecutionContext::__init__,2
crackerjack/orchestration/test_progress_streamer.py,test_progress_streamer.py,PytestOutputParser::_save_current_failure,2
crackerjack/orchestration/test_progress_streamer.py,test_progress_streamer.py,TestProgress::to_dict,2
crackerjack/orchestration/test_progress_streamer.py,test_progress_streamer.py,TestProgressStreamer::_handle_line_output,2
crackerjack/plugins/base.py,base.py,PluginRegistry::deactivate_all,2
crackerjack/plugins/base.py,base.py,PluginRegistry::register,2
crackerjack/plugins/base.py,base.py,PluginRegistry::unregister,2
crackerjack/plugins/loader.py,loader.py,PluginDiscovery::_looks_like_plugin_file,2
crackerjack/plugins/loader.py,loader.py,PluginLoader::_extract_plugin_from_module,2
crackerjack/plugins/managers.py,managers.py,PluginManager::__init__,2
crackerjack/plugins/managers.py,managers.py,PluginManager::list_plugins,2
crackerjack/plugins/managers.py,managers.py,PluginManager::reload_plugin,2
crackerjack/services/backup_service.py,backup_service.py,PackageBackupService::_create_backup_directory,2
crackerjack/services/backup_service.py,backup_service.py,PackageBackupService::_perform_backup,2
crackerjack/services/bounded_status_operations.py,bounded_status_operations.py,BoundedStatusOperations::_execute_with_monitoring,2
crackerjack/services/bounded_status_operations.py,bounded_status_operations.py,BoundedStatusOperations::_record_operation_success,2
crackerjack/services/bounded_status_operations.py,bounded_status_operations.py,BoundedStatusOperations::get_operation_status,2
crackerjack/services/bounded_status_operations.py,bounded_status_operations.py,BoundedStatusOperations::reset_circuit_breaker,2
crackerjack/services/cache.py,cache.py,CrackerjackCache::__init__,2
crackerjack/services/cache.py,cache.py,InMemoryCache::_evict_lru,2
crackerjack/services/cache.py,cache.py,InMemoryCache::get,2
crackerjack/services/cache.py,cache.py,InMemoryCache::set,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::_add_line_if_non_crackerjack,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::_collect_pattern_if_present,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::_handle_crackerjack_header,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::_process_gitignore_line,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::_replace_project_name_in_config_value,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::smart_merge_gitignore,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::smart_merge_pyproject,2
crackerjack/services/config_merge.py,config_merge.py,ConfigMergeService::write_pre_commit_config,2
crackerjack/services/contextual_ai_assistant.py,contextual_ai_assistant.py,ContextualAIAssistant::_get_documentation_recommendations,2
crackerjack/services/contextual_ai_assistant.py,contextual_ai_assistant.py,ContextualAIAssistant::_get_testing_recommendations,2
crackerjack/services/contextual_ai_assistant.py,contextual_ai_assistant.py,ContextualAIAssistant::_get_workflow_recommendations,2
crackerjack/services/coverage_ratchet.py,coverage_ratchet.py,CoverageRatchetService::get_ratchet_data,2
crackerjack/services/coverage_ratchet.py,coverage_ratchet.py,CoverageRatchetService::get_status_report,2
crackerjack/services/coverage_ratchet.py,coverage_ratchet.py,CoverageRatchetService::show_progress_with_spinner,2
crackerjack/services/debug.py,debug.py,AIAgentDebugger::__init__,2
crackerjack/services/debug.py,debug.py,AIAgentDebugger::_ensure_debug_logging_setup,2
crackerjack/services/debug.py,debug.py,AIAgentDebugger::_print_debug_header,2
crackerjack/services/debug.py,debug.py,AIAgentDebugger::set_workflow_success,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_check_security_vulnerabilities,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_create_major_update_if_needed,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_extract_version_info,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_fetch_and_cache_update_info,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_fetch_pypi_data,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_load_update_cache,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_parse_pip_audit_output,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_parse_safety_output,2
crackerjack/services/dependency_monitor.py,dependency_monitor.py,DependencyMonitorService::_process_vulnerability_result,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,BatchFileOperations::_flush_reads,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,BatchFileOperations::_flush_writes,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,EnhancedFileSystemService::create_directory,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,EnhancedFileSystemService::mkdir,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,EnhancedFileSystemService::write_file_async,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,FileCache::_evict_lru,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,FileCache::get,2
crackerjack/services/enhanced_filesystem.py,enhanced_filesystem.py,FileCache::put,2
